1;Объединённые Арабские Эмираты,ОАЭ;{"name":"Объединённые Арабские Эмираты", "duplicateName" : "false" }
2;Нигерия;{"name":"Нигерия", "duplicateName" : "false" }
3;Эфиопия;{"name":"Эфиопия", "duplicateName" : "false" }
4;Гана;{"name":"Гана", "duplicateName" : "false" }
5;Алжир;{"name":"Алжир", "duplicateName" : "true" }
6;Иордания;{"name":"Иордания", "duplicateName" : "false" }
7;Нидерланды,Голландия;{"name":"Нидерланды", "duplicateName" : "false" }
8;Андорра;{"name":"Андорра", "duplicateName" : "false" }
9;Турция;{"name":"Турция", "duplicateName" : "false" }
10;Мадагаскар;{"name":"Мадагаскар", "duplicateName" : "false" }
11;Самоа;{"name":"Самоа", "duplicateName" : "false" }
12;Эритрея;{"name":"Эритрея", "duplicateName" : "false" }
13;Казахстан;{"name":"Казахстан", "duplicateName" : "false" }
14;Парагвай;{"name":"Парагвай", "duplicateName" : "false" }
15;Греция;{"name":"Греция", "duplicateName" : "false" }
16;Туркмения;{"name":"Туркмения", "duplicateName" : "false" }
17;Ирак;{"name":"Ирак", "duplicateName" : "false" }
18;Азербайджан;{"name":"Азербайджан", "duplicateName" : "false" }
19;Мали;{"name":"Мали", "duplicateName" : "false" }
20;Центральноафриканская Республика,ЦАР;{"name":"Центральноафриканская Республика", "duplicateName" : "false" }
21;Таиланд,Тайланд;{"name":"Таиланд", "duplicateName" : "false" }
22;Бруней;{"name":"Бруней", "duplicateName" : "false" }
23;Гамбия;{"name":"Гамбия", "duplicateName" : "false" }
24;Сент-Китс и Невис;{"name":"Сент-Китс и Невис", "duplicateName" : "false" }
25;Ливан;{"name":"Ливан", "duplicateName" : "false" }
26;Сербия;{"name":"Сербия", "duplicateName" : "false" }
27;Белиз;{"name":"Белиз", "duplicateName" : "false" }
28;Германия;{"name":"Германия", "duplicateName" : "false" }
29;Швейцария;{"name":"Швейцария", "duplicateName" : "false" }
30;Гвинея-Бисау,Гвинея Бисау;{"name":"Гвинея-Бисау", "duplicateName" : "false" }
31;Киргизия;{"name":"Киргизия", "duplicateName" : "false" }
32;Колумбия;{"name":"Колумбия", "duplicateName" : "false" }
33;Республика Конго,Конго;{"name":"Республика Конго", "duplicateName" : "false" }
34;Бразилия;{"name":"Бразилия", "duplicateName" : "false" }
35;Словакия;{"name":"Словакия", "duplicateName" : "false" }
36;Барбадос;{"name":"Барбадос", "duplicateName" : "false" }
37;Бельгия;{"name":"Бельгия", "duplicateName" : "false" }
38;Венгрия;{"name":"Венгрия", "duplicateName" : "false" }
39;Бурунди;{"name":"Бурунди", "duplicateName" : "false" }
40;Румыния;{"name":"Румыния", "duplicateName" : "false" }
41;Аргентина;{"name":"Аргентина", "duplicateName" : "false" }
42;Лихтенштейн;{"name":"Лихтенштейн", "duplicateName" : "false" }
43;Мальта;{"name":"Мальта", "duplicateName" : "false" }
44;Польша;{"name":"Польша", "duplicateName" : "false" }
45;Ватикан;{"name":"Ватикан", "duplicateName" : "false" }
46;Соединённые Штаты Америки,США,штаты,Америка;{"name":"Соединённые Штаты Америки", "duplicateName" : "false" }
47;Новая Зеландия;{"name":"Новая Зеландия", "duplicateName" : "false" }
48;Австрия;{"name":"Австрия", "duplicateName" : "false" }
49;Сейшельские Острова,Сейшелы;{"name":"Сейшельские Острова", "duplicateName" : "false" }
50;Литва;{"name":"Литва", "duplicateName" : "false" }
51;Намибия;{"name":"Намибия", "duplicateName" : "false" }
52;Лаос;{"name":"Лаос", "duplicateName" : "false" }
53;Ботсвана;{"name":"Ботсвана", "duplicateName" : "false" }
54;Куба;{"name":"Куба", "duplicateName" : "false" }
55;Гватемала;{"name":"Гватемала", "duplicateName" : "true" }
56;Сенегал;{"name":"Сенегал", "duplicateName" : "false" }
57;Бангладеш;{"name":"Бангладеш", "duplicateName" : "false" }
58;Сирия;{"name":"Сирия", "duplicateName" : "false" }
59;Индонезия;{"name":"Индонезия", "duplicateName" : "false" }
60;Джибути;{"name":"Джибути", "duplicateName" : "true" }
61;Гайана;{"name":"Гайана", "duplicateName" : "false" }
62;Южный Судан;{"name":"Южный Судан", "duplicateName" : "false" }
63;Восточный Тимор;{"name":"Восточный Тимор", "duplicateName" : "false" }
64;Танзания;{"name":"Танзания", "duplicateName" : "false" }
65;Катар;{"name":"Катар", "duplicateName" : "false" }
66;Ирландия;{"name":"Ирландия", "duplicateName" : "false" }
67;Таджикистан;{"name":"Таджикистан", "duplicateName" : "false" }
68;Армения;{"name":"Армения", "duplicateName" : "false" }
69;Хорватия;{"name":"Хорватия", "duplicateName" : "false" }
70;Израиль;{"name":"Израиль", "duplicateName" : "false" }
71;Государство Палестина,Палестина;{"name":"Государство Палестина", "duplicateName" : "false" }
72;Пакистан;{"name":"Пакистан", "duplicateName" : "false" }
73;Афганистан;{"name":"Афганистан", "duplicateName" : "false" }
74;Египет;{"name":"Египет", "duplicateName" : "false" }
75;Уганда;{"name":"Уганда", "duplicateName" : "false" }
76;Австралия;{"name":"Австралия", "duplicateName" : "false" }
77;Венесуэла;{"name":"Венесуэла", "duplicateName" : "false" }
78;Сент-Люсия,Сент Люсия;{"name":"Сент-Люсия", "duplicateName" : "false" }
79;Непал;{"name":"Непал", "duplicateName" : "false" }
80;Руанда;{"name":"Руанда", "duplicateName" : "false" }
81;Украина;{"name":"Украина", "duplicateName" : "false" }
82;Сент-Винсент и Гренадины;{"name":"Сент-Винсент и Гренадины", "duplicateName" : "false" }
83;Ямайка;{"name":"Ямайка", "duplicateName" : "false" }
84;Демократическая Республика Конго,Конго;{"name":"Демократическая Республика Конго", "duplicateName" : "false" }
85;Эквадор;{"name":"Эквадор", "duplicateName" : "false" }
86;Молдавия;{"name":"Молдавия", "duplicateName" : "false" }
87;Гвинея;{"name":"Гвинея", "duplicateName" : "false" }
88;Дания;{"name":"Дания", "duplicateName" : "false" }
89;Малайзия;{"name":"Малайзия", "duplicateName" : "false" }
90;Габон;{"name":"Габон", "duplicateName" : "false" }
91;Малави;{"name":"Малави", "duplicateName" : "false" }
92;Перу;{"name":"Перу", "duplicateName" : "false" }
93;Португалия;{"name":"Португалия", "duplicateName" : "false" }
94;Того;{"name":"Того", "duplicateName" : "false" }
95;Великобритания,Англия,Британия;{"name":"Великобритания", "duplicateName" : "false" }
96;Ангола;{"name":"Ангола", "duplicateName" : "false" }
97;Замбия;{"name":"Замбия", "duplicateName" : "false" }
98;Словения;{"name":"Словения", "duplicateName" : "false" }
99;Люксембург;{"name":"Люксембург", "duplicateName" : "true" }
100;Маршалловы Острова;{"name":"Маршалловы Острова", "duplicateName" : "false" }
101;Испания;{"name":"Испания", "duplicateName" : "false" }
102;Экваториальная Гвинея;{"name":"Экваториальная Гвинея", "duplicateName" : "false" }
103;Мальдивские Острова;{"name":"Мальдивские Острова", "duplicateName" : "false" }
104;Никарагуа;{"name":"Никарагуа", "duplicateName" : "false" }
105;Бахрейн;{"name":"Бахрейн", "duplicateName" : "false" }
106;Филиппины;{"name":"Филиппины", "duplicateName" : "false" }
107;Мозамбик;{"name":"Мозамбик", "duplicateName" : "false" }
108;Лесото;{"name":"Лесото", "duplicateName" : "false" }
109;Оман;{"name":"Оман", "duplicateName" : "false" }
110;Свазиленд;{"name":"Свазиленд", "duplicateName" : "false" }
111;Мексика;{"name":"Мексика", "duplicateName" : "false" }
112;Белоруссия,Беларусь,Беларусия;{"name":"Белоруссия", "duplicateName" : "false" }
113;Сомали;{"name":"Сомали", "duplicateName" : "false" }
114;Монако;{"name":"Монако", "duplicateName" : "true" }
115;Либерия;{"name":"Либерия", "duplicateName" : "false" }
116;Уругвай;{"name":"Уругвай", "duplicateName" : "false" }
117;Коморские Острова,коморских островах,коморских островов,Коморы,Союз Коморских Островов;{"name":"Коморские Острова", "duplicateName" : "false" }
118;Россия,Российская Федерация,российской федерации,РФ;{"name":"Россия", "duplicateName" : "false" }
119;Кения;{"name":"Кения", "duplicateName" : "false" }
120;Багамские Острова,Багамы;{"name":"Багамские Острова", "duplicateName" : "false" }
121;Палау;{"name":"Палау", "duplicateName" : "false" }
122;Чад;{"name":"Чад", "duplicateName" : "false" }
123;Мьянма;{"name":"Мьянма", "duplicateName" : "false" }
124;Нигер;{"name":"Нигер", "duplicateName" : "false" }
125;Кипр;{"name":"Кипр", "duplicateName" : "false" }
126;Мавритания;{"name":"Мавритания", "duplicateName" : "false" }
127;Тонга;{"name":"Тонга", "duplicateName" : "false" }
128;Индия;{"name":"Индия", "duplicateName" : "false" }
129;Норвегия;{"name":"Норвегия", "duplicateName" : "false" }
130;Канада;{"name":"Канада", "duplicateName" : "false" }
131;Федеративные Штаты Микронезии;{"name":"Федеративные Штаты Микронезии", "duplicateName" : "false" }
132;Панама;{"name":"Панама", "duplicateName" : "true" }
133;Суринам;{"name":"Суринам", "duplicateName" : "false" }
134;Франция;{"name":"Франция", "duplicateName" : "false" }
135;Китай,Китайская Народная Республика,КНР;{"name":"Китай", "duplicateName" : "false" }
136;Камбоджа;{"name":"Камбоджа", "duplicateName" : "false" }
137;Черногория;{"name":"Черногория", "duplicateName" : "false" }
138;Вануату;{"name":"Вануату", "duplicateName" : "false" }
139;Маврикий;{"name":"Маврикий", "duplicateName" : "false" }
140;Папуа - Новая Гвинея, Папуа Новая Гвинея, ;{"name":"Папуа - Новая Гвинея", "duplicateName" : "false" }
141;Гаити;{"name":"Гаити", "duplicateName" : "false" }
142;Тринидад и Тобаго;{"name":"Тринидад и Тобаго", "duplicateName" : "false" }
143;Бенин;{"name":"Бенин", "duplicateName" : "false" }
144;Чехия,Чешская республика;{"name":"Чехия", "duplicateName" : "false" }
145;Кабо-Верде,Кабо Верде;{"name":"Кабо-Верде", "duplicateName" : "false" }
146;Южно-Африканская Республика,ЮАР,Южноафриканская Республика,Южно Африканская Республика;{"name":"Южно-Африканская Республика", "duplicateName" : "false" }
147;Корейская Народно-Демократическая Республика,Северная Корея,КНДР;{"name":"Корейская Народно-Демократическая Республика", "duplicateName" : "false" }
148;Марокко;{"name":"Марокко", "duplicateName" : "false" }
149;Исландия;{"name":"Исландия", "duplicateName" : "false" }
150;Латвия;{"name":"Латвия", "duplicateName" : "false" }
151;Италия;{"name":"Италия", "duplicateName" : "false" }
152;Доминика;{"name":"Доминика", "duplicateName" : "false" }
153;Сан-Марино;{"name":"Сан-Марино", "duplicateName" : "true" }
154;Сальвадор;{"name":"Сальвадор", "duplicateName" : "false" }
155;Сан-Томе и Принсипи;{"name":"Сан-Томе и Принсипи", "duplicateName" : "false" }
156;Коста-Рика;{"name":"Коста-Рика", "duplicateName" : "false" }
157;Йемен;{"name":"Йемен", "duplicateName" : "false" }
158;Доминиканская Республика,Доминикана;{"name":"Доминиканская Республика", "duplicateName" : "false" }
159;Чили;{"name":"Чили", "duplicateName" : "false" }
160;Босния и Герцеговина;{"name":"Босния и Герцеговина", "duplicateName" : "false" }
161;Антигуа и Барбуда;{"name":"Антигуа и Барбуда", "duplicateName" : "false" }
162;Гренада;{"name":"Гренада", "duplicateName" : "false" }
163;Республика Корея,Корея,Южная Корея;{"name":"Республика Корея", "duplicateName" : "false" }
164;Сингапур;{"name":"Сингапур", "duplicateName" : "true" }
165;Македония;{"name":"Македония", "duplicateName" : "false" }
166;Болгария;{"name":"Болгария", "duplicateName" : "false" }
167;Швеция;{"name":"Швеция", "duplicateName" : "false" }
168;Фиджи;{"name":"Фиджи", "duplicateName" : "false" }
169;Боливия;{"name":"Боливия", "duplicateName" : "false" }
170;Абхазия;{"name":"Абхазия", "duplicateName" : "false" }
171;Эстония;{"name":"Эстония", "duplicateName" : "false" }
172;Узбекистан;{"name":"Узбекистан", "duplicateName" : "false" }
173;Грузия;{"name":"Грузия", "duplicateName" : "false" }
174;Иран;{"name":"Иран", "duplicateName" : "false" }
175;Гондурас;{"name":"Гондурас", "duplicateName" : "false" }
176;Албания;{"name":"Албания", "duplicateName" : "false" }
177;Япония;{"name":"Япония", "duplicateName" : "false" }
178;Ливия;{"name":"Ливия", "duplicateName" : "false" }
179;Тунис;{"name":"Тунис", "duplicateName" : "true" }
180;Бутан;{"name":"Бутан", "duplicateName" : "false" }
181;Буркина-Фасо;{"name":"Буркина-Фасо", "duplicateName" : "false" }
182;Монголия;{"name":"Монголия", "duplicateName" : "false" }
183;Сьерра-Леоне;{"name":"Сьерра-Леоне", "duplicateName" : "false" }
184;Тувалу;{"name":"Тувалу", "duplicateName" : "false" }
185;Вьетнам;{"name":"Вьетнам", "duplicateName" : "false" }
186;Зимбабве;{"name":"Зимбабве", "duplicateName" : "false" }
187;Судан;{"name":"Судан", "duplicateName" : "false" }
188;Финляндия;{"name":"Финляндия", "duplicateName" : "false" }
189;Соломоновы Острова;{"name":"Соломоновы Острова", "duplicateName" : "false" }
190;Южная Осетия;{"name":"Южная Осетия", "duplicateName" : "false" }
191;Шри-Ланка,Шри Ланка;{"name":"Шри-Ланка", "duplicateName" : "false" }
192;Кувейт;{"name":"Кувейт", "duplicateName" : "false" }
193;Саудовская Аравия;{"name":"Саудовская Аравия", "duplicateName" : "false" }
194;Кирибати;{"name":"Кирибати", "duplicateName" : "false" }
195;Кот-дИвуар,Кот дИвуар;{"name":"Кот-дИвуар", "duplicateName" : "false" }
196;Камерун;{"name":"Камерун", "duplicateName" : "false" }
197;Кыргызстан;{"name":"Кыргызстан", "duplicateName" : "false" }

